# Day,Lon,Lat,Altitude[m],NO,acd_NO,NO2,acd_NO2,O3,acd_O3,FORM,toga_CH2O,HNO3,zhou_HNO3,ISOP,ptrms_isoprene,MEOH,toga_Methanol,MEOH,ptrms_methanol,ALD2,toga_Acetaldehyde,ALD2,ptrms_acetaldehyde,ACET,toga_Acetone,BENZ,toga_Benzene,PRPA,toga_Propane,TERP,ptrms_sum_of_monoterpenes,ISPD+HPLD,ptrms_MVK_MACR
20130603,-87.22887,34.37880,733.582,0.136,34.363,0.368,134.999,49.229,43.035,1.435,-999.000,1.156,-999.000,0.106,0.159,1.693,-999.000,1.693,-999.000,0.251,-999.000,0.251,-999.000,0.839,-999.000,0.026,-999.000,0.115,-999.000,0.008,-999.000,0.271,-999.000
20130603,-87.29279,34.37866,718.988,0.163,104.306,0.453,370.935,49.245,40.781,1.552,-999.000,1.212,-999.000,0.170,0.578,1.743,-999.000,1.743,-999.000,0.256,-999.000,0.256,-999.000,0.845,-999.000,0.025,-999.000,0.115,-999.000,0.011,-999.000,0.350,-999.000
20130603,-87.35661,34.37908,721.640,0.163,127.757,0.453,476.172,49.245,38.276,1.552,-999.000,1.212,-999.000,0.170,1.190,1.743,-999.000,1.743,-999.000,0.256,-999.000,0.256,-999.000,0.845,-999.000,0.025,-999.000,0.115,-999.000,0.011,-999.000,0.350,-999.000
20130603,-87.42172,34.37930,721.796,0.140,65.033,0.387,282.192,48.655,41.102,1.447,-999.000,1.150,-999.000,0.133,0.604,1.676,-999.000,1.676,-999.000,0.239,-999.000,0.239,-999.000,0.823,-999.000,0.024,-999.000,0.115,-999.000,0.009,-999.000,0.307,-999.000
20130603,-87.48698,34.37895,720.637,0.132,48.468,0.375,221.680,48.770,41.921,1.565,-999.000,1.134,-999.000,0.334,0.345,1.794,-999.000,1.794,-999.000,0.260,-999.000,0.260,-999.000,0.840,-999.000,0.024,-999.000,0.115,-999.000,0.021,-999.000,0.460,-999.000
20130603,-87.51983,34.35444,719.876,0.132,104.246,0.375,399.526,48.770,38.832,1.565,2847.000,1.134,-999.000,0.334,1.044,1.794,5033.000,1.794,-999.000,0.260,644.300,0.260,-999.000,0.840,1692.000,0.024,31.930,0.115,707.000,0.021,-999.000,0.460,-999.000
20130603,-87.46799,34.34011,722.255,0.132,60.746,0.375,292.497,48.770,40.472,1.565,2847.000,1.134,-999.000,0.334,0.848,1.794,5033.000,1.794,-999.000,0.260,644.300,0.260,-999.000,0.840,1692.000,0.024,31.930,0.115,707.000,0.021,-999.000,0.460,-999.000
20130603,-87.40486,34.34008,725.032,0.143,100.242,0.414,467.772,49.284,37.361,1.676,2821.000,1.175,-999.000,0.386,1.472,1.883,5053.000,1.883,-999.000,0.281,552.800,0.281,-999.000,0.863,1630.000,0.025,36.060,0.116,651.000,0.025,-999.000,0.531,-999.000
20130603,-87.34080,34.34048,725.556,0.143,112.652,0.414,454.782,49.284,38.139,1.676,2821.000,1.175,-999.000,0.386,1.431,1.883,5053.000,1.883,-999.000,0.281,552.800,0.281,-999.000,0.863,1630.000,0.025,36.060,0.116,651.000,0.025,-999.000,0.531,-999.000
20130603,-87.27544,34.34082,695.114,0.129,-999.000,0.374,-999.000,49.360,-999.000,1.584,2889.000,1.113,-999.000,0.318,1.139,1.864,5628.000,1.864,-999.000,0.278,618.700,0.278,-999.000,0.864,1680.000,0.026,38.910,0.116,632.000,0.022,-999.000,0.437,-999.000
20130603,-87.20808,34.33863,604.334,0.128,-999.000,0.389,-999.000,49.252,-999.000,1.615,2889.000,1.089,-999.000,0.397,0.989,1.910,5628.000,1.910,-999.000,0.286,618.700,0.286,-999.000,0.868,1680.000,0.026,38.910,0.116,632.000,0.026,-999.000,0.470,-999.000
20130603,-87.14370,34.33626,597.551,0.183,-999.000,0.540,-999.000,50.455,-999.000,1.670,3119.000,1.137,-999.000,0.249,1.103,1.861,5488.000,1.861,-999.000,0.301,690.500,0.301,-999.000,0.892,1825.000,0.031,43.740,0.124,768.000,0.016,-999.000,0.403,-999.000
20130603,-87.08421,34.34041,600.072,0.183,-999.000,0.540,-999.000,50.455,39.374,1.670,3119.000,1.137,-999.000,0.249,0.409,1.861,5488.000,1.861,-999.000,0.301,690.500,0.301,-999.000,0.892,1825.000,0.031,43.740,0.124,768.000,0.016,-999.000,0.403,-999.000
20130603,-87.09927,34.36799,597.553,0.222,536.210,0.630,1488.773,50.065,40.043,1.573,2996.000,1.194,-999.000,0.128,0.424,1.736,5819.000,1.736,-999.000,0.283,689.300,0.283,-999.000,0.869,1844.000,0.031,50.470,0.125,795.000,0.009,-999.000,0.300,-999.000
20130603,-87.16283,34.36848,598.534,0.137,415.224,0.402,1238.464,48.984,39.414,1.491,2996.000,1.110,-999.000,0.175,0.862,1.756,5819.000,1.756,-999.000,0.264,689.300,0.264,-999.000,0.844,1844.000,0.026,50.470,0.115,795.000,0.012,-999.000,0.323,-999.000
20130603,-87.22696,34.36633,599.341,0.137,267.822,0.402,823.939,48.984,39.038,1.491,2762.000,1.110,-999.000,0.175,0.789,1.756,5567.000,1.756,-999.000,0.264,581.200,0.264,-999.000,0.844,1706.000,0.026,40.300,0.115,750.000,0.012,-999.000,0.323,-999.000
20130603,-87.29147,34.36398,599.290,0.143,152.696,0.431,498.972,49.177,39.441,1.711,2762.000,1.152,-999.000,0.474,0.988,1.930,5567.000,1.930,-999.000,0.289,581.200,0.289,-999.000,0.867,1706.000,0.026,40.300,0.116,750.000,0.030,-999.000,0.568,-999.000
20130603,-87.35609,34.36195,599.302,0.143,142.913,0.431,483.835,49.177,37.923,1.711,2983.000,1.152,-999.000,0.474,1.633,1.930,5160.000,1.930,-999.000,0.289,562.000,0.289,-999.000,0.867,1697.000,0.026,37.990,0.116,731.000,0.030,-999.000,0.568,-999.000
20130603,-87.42077,34.36289,599.563,0.132,145.084,0.391,515.362,48.647,37.567,1.599,2983.000,1.109,-999.000,0.415,1.577,1.838,5160.000,1.838,-999.000,0.268,562.000,0.268,-999.000,0.843,1697.000,0.024,37.990,0.116,731.000,0.026,-999.000,0.495,-999.000
20130603,-87.48496,34.36671,599.454,0.132,186.981,0.391,612.386,48.647,38.523,1.599,2720.000,1.109,-999.000,0.415,1.100,1.838,5009.000,1.838,-999.000,0.268,577.800,0.268,-999.000,0.843,1672.000,0.024,29.700,0.116,660.000,0.026,-999.000,0.495,-999.000
20130603,-87.50992,34.34174,599.523,0.132,164.041,0.391,517.318,48.647,37.991,1.599,2720.000,1.109,-999.000,0.415,1.791,1.838,5009.000,1.838,-999.000,0.268,577.800,0.268,-999.000,0.843,1672.000,0.024,29.700,0.116,660.000,0.026,-999.000,0.495,-999.000
20130603,-87.45473,34.33340,600.211,0.132,133.435,0.391,432.635,48.647,38.339,1.599,3050.000,1.109,-999.000,0.415,1.792,1.838,5440.000,1.838,-999.000,0.268,542.400,0.268,-999.000,0.843,1720.000,0.024,34.860,0.116,675.000,0.026,-999.000,0.495,-999.000
20130603,-87.39273,34.33902,601.539,0.143,136.637,0.431,422.884,49.177,37.914,1.711,3050.000,1.152,-999.000,0.474,1.662,1.930,5440.000,1.930,-999.000,0.289,542.400,0.289,-999.000,0.867,1720.000,0.026,34.860,0.116,675.000,0.030,-999.000,0.568,-999.000
20130603,-87.32940,34.34500,604.715,0.143,156.648,0.431,442.341,49.177,39.170,1.711,2923.000,1.152,-999.000,0.474,1.584,1.930,5490.000,1.930,-999.000,0.289,593.300,0.289,-999.000,0.867,1752.000,0.026,38.630,0.116,666.000,0.030,-999.000,0.568,-999.000
20130603,-87.26384,34.34929,606.910,0.128,174.569,0.389,474.610,49.252,39.669,1.615,2923.000,1.089,-999.000,0.397,1.233,1.910,5490.000,1.910,-999.000,0.286,593.300,0.286,-999.000,0.868,1752.000,0.026,38.630,0.116,666.000,0.026,-999.000,0.470,-999.000
20130603,-87.19666,34.34304,607.395,0.128,264.352,0.389,687.812,49.252,41.165,1.615,3237.000,1.089,-999.000,0.397,0.880,1.910,5798.000,1.910,-999.000,0.286,633.000,0.286,-999.000,0.868,1763.000,0.026,48.890,0.116,755.000,0.026,-999.000,0.470,-999.000
20130603,-87.12887,34.33573,607.556,0.183,406.516,0.540,1058.799,50.455,41.543,1.670,3237.000,1.137,-999.000,0.249,0.729,1.861,5798.000,1.861,-999.000,0.301,633.000,0.301,-999.000,0.892,1763.000,0.031,48.890,0.124,755.000,0.016,-999.000,0.403,-999.000
20130603,-87.07711,34.34853,604.122,0.222,349.340,0.630,915.373,50.065,41.816,1.573,2977.000,1.194,-999.000,0.128,0.361,1.736,5560.000,1.736,-999.000,0.283,671.600,0.283,-999.000,0.869,1886.000,0.031,35.950,0.125,731.000,0.009,-999.000,0.300,-999.000
20130603,-87.11618,34.36975,597.758,0.222,384.264,0.630,1020.100,50.065,42.774,1.573,2977.000,1.194,-999.000,0.128,0.392,1.736,5560.000,1.736,-999.000,0.283,671.600,0.283,-999.000,0.869,1886.000,0.031,35.950,0.125,731.000,0.009,-999.000,0.300,-999.000
20130603,-87.18011,34.36861,600.141,0.137,-999.000,0.402,-999.000,48.984,42.196,1.491,3096.000,1.110,-999.000,0.175,-999.000,1.756,5922.000,1.756,-999.000,0.264,616.000,0.264,-999.000,0.844,1794.000,0.026,47.810,0.115,741.000,0.012,-999.000,0.323,-999.000
20130603,-87.24539,34.36727,600.070,0.137,170.060,0.402,452.355,48.984,40.599,1.491,3096.000,1.110,-999.000,0.175,-999.000,1.756,5922.000,1.756,-999.000,0.264,616.000,0.264,-999.000,0.844,1794.000,0.026,47.810,0.115,741.000,0.012,-999.000,0.323,-999.000
20130603,-87.30897,34.37018,595.699,0.163,153.189,0.471,419.863,49.119,40.037,1.581,3038.000,1.188,-999.000,0.214,1.103,1.775,5368.000,1.775,-999.000,0.263,604.200,0.263,-999.000,0.848,1752.000,0.026,37.590,0.115,713.000,0.014,-999.000,0.378,-999.000
20130603,-87.36987,34.37692,593.429,0.163,117.040,0.471,340.259,49.119,38.795,1.581,3038.000,1.188,-999.000,0.214,1.334,1.775,5368.000,1.775,-999.000,0.263,604.200,0.263,-999.000,0.848,1752.000,0.026,37.590,0.115,713.000,0.014,-999.000,0.378,-999.000
20130603,-87.43026,34.37750,591.837,0.132,156.337,0.391,458.235,48.647,39.095,1.599,2871.000,1.109,-999.000,0.415,1.278,1.838,5447.000,1.838,-999.000,0.268,555.500,0.268,-999.000,0.843,1679.000,0.024,31.420,0.116,642.000,0.026,-999.000,0.495,-999.000
20130603,-87.44509,34.35102,659.332,0.132,207.009,0.391,406.061,48.647,39.497,1.599,2871.000,1.109,-999.000,0.415,1.342,1.838,5447.000,1.838,-999.000,0.268,555.500,0.268,-999.000,0.843,1679.000,0.024,31.420,0.116,642.000,0.026,-999.000,0.495,-999.000
20130603,-87.38160,34.34371,956.934,0.127,96.446,0.329,206.731,49.772,44.768,1.442,2362.000,1.236,-999.000,0.143,0.773,1.672,3938.000,1.672,-999.000,0.236,537.300,0.236,-999.000,0.840,1597.000,0.023,26.040,0.113,543.000,0.010,-999.000,0.334,-999.000
20130603,-87.33054,34.31672,1354.111,0.011,18.487,0.026,45.883,47.978,52.545,0.388,2362.000,0.205,-999.000,0.000,0.107,0.951,3938.000,0.951,-999.000,0.055,537.300,0.055,-999.000,0.686,1597.000,0.003,26.040,0.100,543.000,0.000,-999.000,0.002,-999.000
20130603,-87.32352,34.25692,1759.702,0.028,6.749,0.063,24.390,53.113,55.254,0.408,1615.000,0.356,-999.000,0.000,0.102,0.804,2326.000,0.804,-999.000,0.020,277.700,0.020,-999.000,0.612,1408.000,0.004,19.900,0.100,406.000,0.000,-999.000,0.000,-999.000
20130603,-87.31935,34.19577,2164.059,0.027,0.137,0.057,24.158,59.349,56.272,0.369,1615.000,0.206,-999.000,0.000,0.081,0.840,2326.000,0.840,-999.000,0.041,277.700,0.041,-999.000,0.623,1408.000,0.002,19.900,0.100,406.000,0.000,-999.000,0.000,-999.000
20130603,-87.31519,34.13573,2568.753,0.038,-999.000,0.076,-999.000,74.845,61.957,0.235,1294.000,0.170,-999.000,0.000,0.099,0.581,1792.000,0.581,-999.000,0.016,218.300,0.016,-999.000,0.519,1206.000,0.000,16.240,0.100,247.000,0.000,-999.000,0.000,-999.000
20130603,-87.31111,34.07778,2959.537,0.034,-999.000,0.063,-999.000,71.318,72.929,0.232,1294.000,0.160,-999.000,0.000,0.075,0.588,1792.000,0.588,-999.000,0.019,218.300,0.019,-999.000,0.512,1206.000,0.000,16.240,0.100,247.000,0.000,-999.000,0.000,-999.000
20130603,-87.30733,34.02223,3342.686,0.028,-999.000,0.048,-999.000,66.658,69.680,0.240,781.000,0.147,-999.000,0.000,0.092,0.618,1094.000,0.618,-999.000,0.019,121.600,0.019,-999.000,0.515,935.000,0.000,9.830,0.100,88.000,0.000,-999.000,0.000,-999.000
20130603,-87.30357,33.96759,3631.306,0.022,67.461,0.031,-999.000,59.523,75.874,0.219,781.000,0.112,-999.000,0.000,0.064,0.575,1094.000,0.575,-999.000,0.016,121.600,0.016,-999.000,0.490,935.000,0.000,9.830,0.100,88.000,0.000,-999.000,0.000,-999.000
20130603,-87.29973,33.90843,3824.707,0.022,52.504,0.032,-999.000,59.727,90.585,0.222,648.000,0.113,-999.000,0.000,0.070,0.581,1429.000,0.581,-999.000,0.017,161.500,0.017,-999.000,0.493,1104.000,0.001,10.620,0.100,196.000,0.000,-999.000,0.000,-999.000
20130603,-87.29549,33.84562,4047.661,0.022,31.370,0.032,7.055,59.727,92.804,0.222,648.000,0.113,-999.000,0.000,0.092,0.581,1429.000,0.581,-999.000,0.017,161.500,0.017,-999.000,0.493,1104.000,0.001,10.620,0.100,196.000,0.000,-999.000,0.000,-999.000
20130603,-87.29109,33.78145,4297.866,0.016,20.205,0.016,5.118,43.993,102.626,0.167,639.000,0.057,-999.000,0.000,0.105,0.367,1582.000,0.367,-999.000,0.007,149.900,0.007,-999.000,0.376,1141.000,0.000,23.670,0.100,162.000,0.000,-999.000,0.000,-999.000
20130603,-87.28681,33.71812,4540.287,0.016,28.596,0.016,1.894,43.993,104.046,0.167,639.000,0.057,-999.000,0.000,0.162,0.367,1582.000,0.367,-999.000,0.007,149.900,0.007,-999.000,0.376,1141.000,0.000,23.670,0.100,162.000,0.000,-999.000,0.000,-999.000
20130603,-87.28514,33.65073,4588.627,0.016,32.463,0.016,1.519,43.579,96.317,0.165,-999.000,0.056,-999.000,0.000,0.173,0.365,-999.000,0.365,-999.000,0.007,-999.000,0.007,-999.000,0.373,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130603,-87.31241,33.58360,4587.826,0.016,26.535,0.015,8.199,43.252,96.806,0.162,-999.000,0.056,-999.000,0.000,0.131,0.366,-999.000,0.366,-999.000,0.007,-999.000,0.007,-999.000,0.373,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130603,-87.35586,33.52160,4586.686,0.016,-999.000,0.015,-999.000,43.252,93.301,0.162,-999.000,0.056,-999.000,0.000,0.170,0.366,-999.000,0.366,-999.000,0.007,-999.000,0.007,-999.000,0.373,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130603,-87.39880,33.46000,4586.713,0.016,23.177,0.016,10.455,43.552,94.343,0.163,-999.000,0.057,-999.000,0.000,0.184,0.375,-999.000,0.375,-999.000,0.008,-999.000,0.008,-999.000,0.377,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130603,-87.44073,33.39857,4586.625,0.016,18.016,0.016,16.816,42.933,93.226,0.163,-999.000,0.056,-999.000,0.000,0.196,0.382,-999.000,0.382,-999.000,0.008,-999.000,0.008,-999.000,0.379,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130603,-87.48252,33.33753,4586.480,0.016,15.714,0.016,17.231,42.933,92.039,0.163,-999.000,0.056,-999.000,0.000,0.174,0.382,-999.000,0.382,-999.000,0.008,-999.000,0.008,-999.000,0.379,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130603,-87.52443,33.27665,4586.448,0.016,14.461,0.016,20.491,43.373,91.037,0.165,-999.000,0.057,-999.000,0.000,-999.000,0.394,-999.000,0.394,-999.000,0.009,-999.000,0.009,-999.000,0.384,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130603,-87.56653,33.21544,4586.560,0.016,13.241,0.016,16.968,42.385,89.135,0.163,-999.000,0.053,-999.000,0.000,-999.000,0.387,-999.000,0.387,-999.000,0.009,-999.000,0.009,-999.000,0.379,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130603,-87.60899,33.15424,4586.659,0.016,11.968,0.016,22.489,42.697,91.436,0.164,-999.000,0.053,-999.000,0.000,0.192,0.396,-999.000,0.396,-999.000,0.009,-999.000,0.009,-999.000,0.383,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130603,-87.65895,33.09755,4586.384,0.016,12.551,0.016,23.733,42.697,92.102,0.164,-999.000,0.053,-999.000,0.000,0.248,0.396,-999.000,0.396,-999.000,0.009,-999.000,0.009,-999.000,0.383,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130603,-87.71278,33.04322,4586.393,0.016,11.485,0.015,31.653,42.187,92.765,0.160,-999.000,0.049,-999.000,0.000,0.233,0.394,-999.000,0.394,-999.000,0.009,-999.000,0.009,-999.000,0.379,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130603,-87.76678,32.98874,4586.490,0.016,11.671,0.016,40.881,42.483,94.720,0.161,-999.000,0.051,-999.000,0.000,0.239,0.403,-999.000,0.403,-999.000,0.009,-999.000,0.009,-999.000,0.382,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130603,-87.82076,32.93433,4586.352,0.016,10.435,0.016,34.765,42.483,95.224,0.161,428.000,0.051,-999.000,0.000,0.184,0.403,1591.000,0.403,-999.000,0.009,88.100,0.009,-999.000,0.382,1093.000,0.000,40.850,0.100,159.000,0.000,-999.000,0.000,-999.000
20130603,-87.87491,32.88038,4591.260,0.016,8.727,0.015,35.443,42.255,94.732,0.160,428.000,0.050,-999.000,0.000,0.199,0.407,1591.000,0.407,-999.000,0.009,88.100,0.009,-999.000,0.383,1093.000,0.000,40.850,0.100,159.000,0.000,-999.000,0.000,-999.000
20130603,-87.92922,32.82635,4554.122,0.016,10.657,0.015,35.218,42.255,94.543,0.160,402.000,0.050,-999.000,0.000,0.176,0.407,1780.000,0.407,-999.000,0.009,93.600,0.009,-999.000,0.383,1178.000,0.000,37.990,0.100,112.000,0.000,-999.000,0.000,-999.000
20130603,-87.98459,32.77074,4275.577,0.016,18.626,0.016,36.361,42.631,97.087,0.163,402.000,0.055,-999.000,0.000,0.201,0.416,1780.000,0.416,-999.000,0.010,93.600,0.010,-999.000,0.387,1178.000,0.000,37.990,0.100,112.000,0.000,-999.000,0.000,-999.000
20130603,-88.03785,32.71824,4011.230,0.022,15.483,0.030,30.084,54.593,87.156,0.237,717.000,0.103,-999.000,0.000,0.182,0.575,1771.000,0.575,-999.000,0.018,120.800,0.018,-999.000,0.478,1223.000,0.001,10.490,0.100,249.000,0.000,-999.000,0.000,-999.000
20130603,-88.08627,32.67074,3980.135,0.022,8.556,0.031,39.374,54.778,88.684,0.237,717.000,0.106,-999.000,0.000,0.153,0.574,1771.000,0.574,-999.000,0.018,120.800,0.018,-999.000,0.478,1223.000,0.001,10.490,0.100,249.000,0.000,-999.000,0.000,-999.000
20130603,-88.13297,32.62531,3981.392,0.022,4.216,0.031,41.665,54.778,89.674,0.237,624.000,0.106,-999.000,0.000,0.151,0.574,1781.000,0.574,-999.000,0.018,117.500,0.018,-999.000,0.478,1246.000,0.001,10.950,0.100,242.000,0.000,-999.000,0.000,-999.000
20130603,-88.18034,32.57970,3982.133,0.022,-999.000,0.030,39.590,53.176,86.073,0.236,624.000,0.107,-999.000,0.000,0.093,0.554,1781.000,0.554,-999.000,0.018,117.500,0.018,-999.000,0.468,1246.000,0.001,10.950,0.100,242.000,0.000,-999.000,0.000,-999.000
20130603,-88.22829,32.53380,3981.978,0.022,-999.000,0.030,47.258,53.176,86.707,0.236,680.000,0.107,-999.000,0.000,0.152,0.554,1766.000,0.554,-999.000,0.018,129.700,0.018,-999.000,0.468,1273.000,0.001,11.040,0.100,229.000,0.000,-999.000,0.000,-999.000
20130603,-88.27661,32.48758,3982.268,0.022,-999.000,0.029,39.139,52.665,86.041,0.233,680.000,0.107,-999.000,0.000,0.151,0.545,1766.000,0.545,-999.000,0.018,129.700,0.018,-999.000,0.463,1273.000,0.001,11.040,0.100,229.000,0.000,-999.000,0.000,-999.000
20130603,-88.32509,32.44113,3982.351,0.021,-999.000,0.029,-999.000,51.683,-999.000,0.233,642.000,0.113,-999.000,0.000,0.118,0.525,1755.000,0.525,-999.000,0.017,114.800,0.017,-999.000,0.455,1266.000,0.001,10.800,0.102,206.000,0.000,-999.000,0.000,-999.000
20130603,-88.37369,32.39452,3954.519,0.021,-999.000,0.028,-999.000,51.234,-999.000,0.230,642.000,0.111,-999.000,0.000,0.159,0.520,1755.000,0.520,-999.000,0.017,114.800,0.017,-999.000,0.452,1266.000,0.001,10.800,0.102,206.000,0.000,-999.000,0.000,-999.000
20130603,-88.42361,32.34829,3606.907,0.021,-999.000,0.028,-999.000,51.234,-999.000,0.230,1111.000,0.111,-999.000,0.000,0.160,0.520,1849.000,0.520,-999.000,0.017,188.800,0.017,-999.000,0.452,1164.000,0.001,15.570,0.102,190.000,0.000,-999.000,0.000,-999.000
20130603,-88.47474,32.35158,3160.738,0.029,-999.000,0.048,-999.000,61.369,59.160,0.279,1111.000,0.148,-999.000,0.000,0.182,0.597,1849.000,0.597,-999.000,0.020,188.800,0.020,-999.000,0.504,1164.000,0.001,15.570,0.100,190.000,0.000,-999.000,0.000,-999.000
20130603,-88.43559,32.38187,2698.545,0.031,20.676,0.058,28.352,59.010,47.516,0.380,1680.000,0.205,-999.000,0.000,0.173,0.754,1758.000,0.754,-999.000,0.030,228.400,0.030,-999.000,0.602,1033.000,0.002,15.350,0.100,220.000,0.000,-999.000,0.000,-999.000
20130603,-88.37276,32.35183,2224.153,0.027,10.741,0.050,40.071,49.964,42.006,0.429,1680.000,0.236,-999.000,0.000,0.116,0.863,1758.000,0.863,-999.000,0.048,228.400,0.048,-999.000,0.645,1033.000,0.003,15.350,0.100,220.000,0.000,-999.000,0.000,-999.000
20130603,-88.32054,32.31373,2141.167,0.027,2.106,0.051,45.761,48.225,40.446,0.447,1573.000,0.255,-999.000,0.000,0.104,0.856,1538.000,0.856,-999.000,0.048,208.800,0.048,-999.000,0.639,932.000,0.003,15.820,0.100,245.000,0.000,-999.000,0.000,-999.000
20130603,-88.25877,32.28608,1933.573,0.027,3.535,0.051,49.301,48.095,38.662,0.452,1573.000,0.262,-999.000,0.000,0.139,0.880,1538.000,0.880,-999.000,0.052,208.800,0.052,-999.000,0.649,932.000,0.003,15.820,0.100,245.000,0.000,-999.000,0.000,-999.000
20130603,-88.18693,32.26527,1491.416,0.019,9.506,0.039,64.845,45.877,42.960,0.420,1746.000,0.237,-999.000,0.000,0.085,0.775,1797.000,0.775,-999.000,0.041,265.200,0.041,-999.000,0.613,1034.000,0.003,14.690,0.100,264.000,0.000,-999.000,0.001,-999.000
20130603,-88.11706,32.25187,1232.892,0.024,12.109,0.065,95.823,49.455,48.654,1.065,1746.000,0.728,-999.000,0.139,0.090,1.460,1797.000,1.460,-999.000,0.209,265.200,0.209,-999.000,0.851,1034.000,0.011,14.690,0.105,264.000,0.007,-999.000,0.304,-999.000
20130603,-88.05041,32.25642,1196.033,0.040,13.875,0.108,84.652,51.197,48.392,1.269,1884.000,0.816,-999.000,0.094,0.097,1.517,2193.000,1.517,-999.000,0.227,351.200,0.227,-999.000,0.898,1145.000,0.011,17.890,0.109,240.000,0.004,-999.000,0.346,-999.000
20130603,-87.98204,32.26214,967.799,0.044,9.472,0.141,64.956,53.284,43.986,2.323,1884.000,0.962,-999.000,0.613,0.121,2.363,2193.000,2.363,-999.000,0.488,351.200,0.488,-999.000,1.181,1145.000,0.020,17.890,0.129,240.000,0.022,-999.000,1.106,-999.000
20130603,-87.91618,32.26178,908.091,0.080,9.031,0.270,59.383,57.969,43.760,2.872,2228.000,1.134,-999.000,0.542,0.131,2.470,2599.000,2.470,-999.000,0.519,372.900,0.519,-999.000,1.309,1254.000,0.021,17.870,0.143,250.000,0.020,-999.000,1.158,-999.000
20130603,-87.85354,32.27066,697.108,0.091,27.714,0.337,120.114,59.033,39.431,3.311,2228.000,1.136,-999.000,0.965,0.507,2.731,2599.000,2.731,-999.000,0.596,372.900,0.596,-999.000,1.387,1254.000,0.024,17.870,0.151,250.000,0.034,-999.000,1.495,-999.000
20130603,-87.87074,32.30467,620.398,0.093,67.960,0.359,301.799,59.240,37.085,3.422,-999.000,1.127,-999.000,1.150,0.507,2.806,-999.000,2.806,-999.000,0.617,-999.000,0.617,-999.000,1.405,-999.000,0.024,-999.000,0.152,-999.000,0.040,-999.000,1.590,-999.000
20130603,-87.92881,32.30937,756.201,0.087,26.581,0.311,118.511,58.692,42.192,3.157,-999.000,1.140,-999.000,0.779,0.385,2.635,-999.000,2.635,-999.000,0.569,-999.000,0.569,-999.000,1.361,-999.000,0.023,-999.000,0.148,-999.000,0.028,-999.000,1.370,-999.000
20130603,-87.99322,32.30801,829.815,0.057,37.143,0.193,102.605,53.902,40.270,2.753,-999.000,0.954,-999.000,1.077,0.451,2.663,-999.000,2.663,-999.000,0.577,-999.000,0.577,-999.000,1.257,-999.000,0.022,-999.000,0.135,-999.000,0.036,-999.000,1.483,-999.000
20130603,-88.05827,32.30689,1060.061,0.028,38.266,0.089,74.784,51.047,46.464,1.990,-999.000,0.894,-999.000,0.640,0.125,2.282,-999.000,2.282,-999.000,0.455,-999.000,0.455,-999.000,1.109,-999.000,0.019,-999.000,0.117,-999.000,0.026,-999.000,0.988,-999.000
20130603,-88.12761,32.30064,1085.744,0.028,40.386,0.089,58.488,51.047,43.019,1.990,2139.000,0.894,-999.000,0.640,0.102,2.282,2273.000,2.282,-999.000,0.455,335.300,0.455,-999.000,1.109,1160.000,0.019,18.350,0.117,285.000,0.026,-999.000,0.988,-999.000
20130603,-88.19792,32.29353,1082.604,0.028,41.299,0.082,53.067,49.843,42.512,1.514,2139.000,0.828,-999.000,0.394,0.080,1.940,2273.000,1.940,-999.000,0.329,335.300,0.329,-999.000,0.978,1160.000,0.015,18.350,0.107,285.000,0.019,-999.000,0.633,-999.000
20130603,-88.26491,32.28691,1216.186,0.025,-999.000,0.064,-999.000,48.836,42.284,0.922,1810.000,0.712,-999.000,0.076,0.104,1.393,1964.000,1.393,-999.000,0.172,250.500,0.172,-999.000,0.822,1047.000,0.010,14.360,0.101,247.000,0.004,-999.000,0.192,-999.000
20130603,-88.30321,32.25721,1397.275,0.018,41.608,0.038,33.524,45.669,43.848,0.411,1810.000,0.225,-999.000,0.000,0.075,0.769,1964.000,0.769,-999.000,0.038,250.500,0.038,-999.000,0.610,1047.000,0.003,14.360,0.100,247.000,0.000,-999.000,0.001,-999.000
20130603,-88.24830,32.24189,1626.655,0.018,33.220,0.038,22.961,45.669,40.735,0.411,1570.000,0.225,-999.000,0.000,0.087,0.769,1302.000,0.769,-999.000,0.038,172.300,0.038,-999.000,0.610,927.000,0.003,14.160,0.100,226.000,0.000,-999.000,0.001,-999.000
